,Cliente,UF,Ano da Operação,Valor da Operação em R$,Valor Desembolsado em Reais,Setor CNAE,Subsetor CNAE Agrupado,Porte do cliente,Natureza,Instituição Financeira Credenciada
6376,METISA METALURGICA TIMBOENSE S/A, SC,2014-01-01,11401000,11401000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6377,ACUMULADORES MOURA S A, PE,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6378,"PIRELLI PNEUS LTDA,", SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6379,SAN MARINO ONIBUS LTDA, RS,2014-01-01,17724800,17724800.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6380,"ROMAGNOLE PRODUTOS ELETRICOS S,A,", PR,2014-01-01,13422000,13422000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6381,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS, SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6382,GOODYEAR DO BRASIL PRODUTOS DE BORRACHA LTDA, SP,2014-01-01,30000000,30000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6383,FACCHINI S/A, SP,2014-01-01,6711000,6711000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6384,"PRYSMIAN DRAKA BRASIL S,A", SP,2014-01-01,6711000,6711000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6385,ACUMULADORES MOURA S A, PE,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6386,"PIRELLI PNEUS LTDA,", SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6387,SCANIA LATIN AMERICA LTDA, SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6388,"ROMAGNOLE PRODUTOS ELETRICOS S,A,", PR,2014-01-01,4868820,4868820.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,BANCO DO BRASIL SA
6389,"GERDAU S,A,", RJ,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO ALFA DE INVESTIMENTO S,A,"
6390,"PRYSMIAN DRAKA BRASIL S,A", SP,2014-01-01,6900000,6900000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6391,DENSO DO BRASIL LTDA, PR,2014-01-01,42400000,42400000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6392,SCHULZ S/A, SC,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO J, SAFRA S,A"
6393,"ZEN S,A, INDUSTRIA METALURGICA", SC,2014-01-01,6708000,6708000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6394,"ZEN S,A, INDUSTRIA METALURGICA", SC,2014-01-01,11202500,11202500.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6395,TUPY S/A, SC,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,BANCO DO BRASIL SA
6396,METISA METALURGICA TIMBOENSE S/A, SC,2014-01-01,11401000,11401000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6397,METISA METALURGICA TIMBOENSE S/A, SC,2014-01-01,5472480,5472480.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6398,GEVISA S A, SP,2014-01-01,28000000,28000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6399,ALLIAGE S/A INDUSTRIAS MEDICO ODONTOLOGICA, SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos diversos,GRANDE,PRIVADA,BANCO PINE S/A
6400,SAN MARINO ONIBUS LTDA, RS,2014-01-01,5403385,5403385.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO VOTORANTIM S,A,"
6401,"IRIZAR BRASIL LTDA,", SP,2014-01-01,11650600,11650600.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6402,"SOMA SOLUCOES MAGNETICAS INDUSTRIA E COMERCIO LTDA,", SP,2014-01-01,1000000,1000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,"BANCO J, SAFRA S,A"
6403,B GROB DO BRASIL S A IND COM MAQS OPERAT E FERRAMENTAS, SP,2014-01-01,6679200,6679200.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6404,BOSCH REXROTH LTDA, SP,2014-01-01,8500000,8500000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6405,DURCON EQUIPAMENTOS INDUSTRIAIS LIMITADA, SP,2014-01-01,2673840,2673840.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,BANCO DO BRASIL SA
6406,INSTALADORA SAO MARCOS LTDA, RS,2014-01-01,4431200,4431200.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6407,MAXIFORJA COMPONENTES AUTOMOTIVOS LTDA, RS,2014-01-01,7826000,7826000.0,INDUSTRIA DE TRANSFORMAÇÃO,Mineral não metálico,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6408,AVIBRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS AVICOLAS, SC,2014-01-01,670800,670800.0,COMERCIO E SERVICOS,Comércio,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6409,FUNDICAO MORENO LTDA, SP,2014-01-01,5000000,5000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6410,"TOTVS LARGE ENTERPRISE TECNOLOGIA S,A,", PR,2014-01-01,1504908,1504908.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6411,MAQUINAS SANMARTIN LTDA, RS,2014-01-01,3420300,3420300.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6412,ELECTRO ACO ALTONA S A, SC,2014-01-01,4472000,4472000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6413,SULMAQ INDUSTRIAL E COMERCIAL SA, RS,2014-01-01,1118000,1118000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6414,MENEGOTTI INDUSTRIAS METALURGICAS LTDA EM RECUPERACAO J, SC,2014-01-01,2304224,2304224.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6415,VETORE INDUSTRIA E COMERCIO DE AUTOPECAS LTDA, PR,2014-01-01,2236000,2236000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",MÉDIA,PRIVADA,"BANCO BRADESCO S,A,"
6416,"EMBRAER S,A,", SP,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Outros equip transporte,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6417,INDUSTRIAS MACHINA ZACCARIA S A, SP,2014-01-01,1824160,1824160.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO BRADESCO S,A,"
6418,"LIESS MAQUINAS E EQUIPAMENTOS LTDA,", RS,2014-01-01,2240500,2240500.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6419,"PRATICA PRODUTOS S,A,", MG,2014-01-01,3013216,3013216.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6420,B GROB DO BRASIL S A IND COM MAQS OPERAT E FERRAMENTAS, SP,2014-01-01,4961760,4961760.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6421,FORD MOTOR COMPANY BRASIL LTDA, SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO SUMITOMO MITSUI BRASILEIRO S A
6422,"IOCHPE-MAXION S,A,", MG,2014-01-01,29609125,29609125.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6423,DYNAPAC DO BRASIL INDUSTRIA E COMERCIO DE MAQUINAS LTDA, SP,2014-01-01,35000000,35000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6424,"BECKER S,A,", RS,2014-01-01,2213100,2213100.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6425,"SOFAPE FABRICANTE DE FILTROS S,A,", SP,2014-01-01,5590000,5590000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6426,TECUMSEH DO BRASIL LTDA, SP,2014-01-01,7000000,7000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6427,SUSIN FRANCESCUTTI METALURGICA LTDA, RS,2014-01-01,2000000,2000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6428,FORD MOTOR COMPANY BRASIL LTDA, SP,2014-01-01,15000000,15000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6429,TITAN PNEUS DO BRASIL LTDA, SP,2014-01-01,5590000,5590000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6430,OLIDEF CZ IND E COM DE APARELHOS HOSPITALARES LTDA, SP,2014-01-01,770000,770000.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos diversos,MÉDIA,PRIVADA,BANCO DO BRASIL SA
6431,PRENSAS SCHULER S A, SP,2014-01-01,8925200,8925200.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BNP PARIBAS BRASIL S,A,"
6432,BENECKE IRMAOS & CIA LTDA, SC,2014-01-01,1324255,1997605.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6433,MIBA SINTER BRASIL LTDA, SP,2014-01-01,20000000,20000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6434,DELGA INDUSTRIA E COMERCIO S/A, SP,2014-01-01,1500000,1500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6435,ELGIN HDB REFRIGERACAO LTDA, SP,2014-01-01,7800000,7800000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6436,VETORE INDUSTRIA E COMERCIO DE AUTOPECAS LTDA, PR,2014-01-01,1110450,1110450.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,"
6437,SAN MARINO ONIBUS LTDA, RS,2014-01-01,4000000,4000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO ESTADO DO RIO GRANDE DO SUL SA
6438,"GERDAU S,A,", RJ,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6439,PRENSAS SCHULER S A, SP,2014-01-01,17222550,17222550.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO DO BRASIL SA
6440,PRENSAS SCHULER S A, SP,2014-01-01,18746320,18746320.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6441,NOMA DO BRASIL SOCIEDADE ANONIMA, PR,2014-01-01,5590000,5590000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6442,THYSSENKRUPP METALURGICA CAMPO LIMPO LTDA, SP,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6443,MARCOPOLO SA, RS,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6444,MARCOPOLO SA, RS,2014-01-01,7000000,7000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6445,SOGEFI FILTRATION DO BRASIL LTDA, SP,2014-01-01,11327000,11327000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6446,MARCOPOLO SA, RS,2014-01-01,8000000,8000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6447,METALURGICA SIEMSEN LIMITADA, SC,2014-01-01,1000000,1000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,BANCO DO ESTADO DO RIO GRANDE DO SUL SA
6448,AGRALE SOCIEDADE ANONIMA, RS,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6449,FORD MOTOR COMPANY BRASIL LTDA, SP,2014-01-01,25000000,25000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6450,NOMA DO BRASIL SOCIEDADE ANONIMA, PR,2014-01-01,5975370,5975370.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6451,"HITACHI ENERGY BRASIL LTDA,", SP,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6452,"EMBRAER S,A,", SP,2014-01-01,50000000,50000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Outros equip transporte,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6453,"MERCEDES-BENZ DO BRASIL LTDA,", SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6454,"ZEN S,A, INDUSTRIA METALURGICA", SC,2014-01-01,15773800,15773800.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6455,MARCOPOLO SA, RS,2014-01-01,8000000,8000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6456,POLIMETRI INDUSTRIA METALURGICA LTDA, SP,2014-01-01,5000000,5000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6457,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS, SP,2014-01-01,7500000,7500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6458,VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS, SP,2014-01-01,7500000,7500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6459,WEG EQUIPAMENTOS ELETRICOS S/A, SC,2014-01-01,20000000,20000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,BANCO DO BRASIL SA
6460,METALURGICA SIEMSEN LIMITADA, SC,2014-01-01,2001306,2001306.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,BANCO DO BRASIL SA
6461,"ZEN S,A, INDUSTRIA METALURGICA", SC,2014-01-01,11093500,11093500.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO DO BRASIL SA
6462,JOFUND SA, SC,2014-01-01,5008640,5008640.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,BANCO DO BRASIL SA
6463,"PIRELLI PNEUS LTDA,", SP,2014-01-01,15000000,15000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,"
6464,"PIRELLI PNEUS LTDA,", SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6465,"PIRELLI PNEUS LTDA,", SP,2014-01-01,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,BANCO DO BRASIL SA
6466,"PIRELLI PNEUS LTDA,", SP,2014-01-01,15000000,15000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6467,"GE TRANSPORTES FERROVIARIOS S,A", MG,2014-01-01,16285360,16285360.0,INDUSTRIA DE TRANSFORMAÇÃO,Outros equip transporte,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,"
6468,MAXIFORJA COMPONENTES AUTOMOTIVOS LTDA, RS,2014-01-01,2667360,2667360.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,BANCO DO BRASIL SA
6469,WEG EQUIPAMENTOS ELETRICOS S/A, SC,2014-01-01,10000000,10000000.0,COMERCIO E SERVICOS,"Ativ imobil, profissional e adm",GRANDE,PRIVADA,"BANCO BRADESCO S,A,"
6470,"AUTO ADESIVOS PARANA S,A", PR,2014-01-01,4636160,4762754.0,INDUSTRIA DE TRANSFORMAÇÃO,Celulose e papel,GRANDE,PRIVADA,BANCO DO BRASIL SA
6471,POLIMETRI INDUSTRIA METALURGICA LTDA, SP,2014-01-01,1500000,1500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO J, SAFRA S,A"
